SID,ISO_TIME,GEN_LON,GEN_LAT,LON,LAT,PRES,WIND,LANDFRAC
1972072018_ale,1972-07-27 18:00:00,-77.0,26.21,-47.0,48.18,99345.0,20.45,0.0
1972083012_alg,1972-09-11 00:00:00,-53.5,14.73,-69.5,61.66,99441.0,17.87,0.0
1972091000_alh,1972-09-18 18:00:00,-54.0,28.21,-56.0,56.17,98656.0,26.35,0.0
1972091118_ali,1972-09-22 00:00:00,-32.5,42.69,-60.5,56.17,98422.0,15.89,0.0
1972101718_alj,1972-10-24 00:00:00,-51.0,40.69,-35.5,48.18,98565.0,19.2,0.0
1973080300_aln,1973-08-12 00:00:00,-65.5,24.72,-56.0,46.69,100938.0,16.52,0.0
1973080606_alo,1973-08-21 06:00:00,-31.0,8.24,-65.0,61.16,99698.0,15.49,0.0
1973080900_alp,1973-08-17 06:00:00,-52.5,27.71,-26.0,58.17,98245.0,22.21,0.0
1973081600_alq,1973-09-01 12:00:00,-54.0,19.72,-33.0,49.68,98085.0,25.93,0.0
1973083106_alr,1973-09-06 18:00:00,-73.5,26.21,-55.5,52.68,100974.0,15.05,0.0
1973092306_als,1973-10-02 06:00:00,-43.0,28.21,-17.5,59.67,98248.0,26.75,0.0
1973101400_alu,1973-10-17 00:00:00,-57.5,24.72,-49.0,33.7,100361.0,19.11,0.0
1973102118_alv,1973-10-26 00:00:00,-47.5,23.22,-51.0,47.68,99654.0,21.2,0.0
1973112406_alw,1973-12-03 00:00:00,-50.0,36.7,-39.5,51.18,97486.0,17.87,0.0
1974062512_alx,1974-07-05 12:00:00,-61.0,30.71,-36.0,39.2,101594.0,13.92,0.0
1974062918_aly,1974-07-06 12:00:00,-91.5,26.21,-60.5,39.2,100813.0,18.31,0.0
1974070718_alz,1974-07-14 06:00:00,-72.0,32.21,-18.5,56.67,98642.0,17.84,0.0
1974071012_ama,1974-07-15 06:00:00,-83.5,28.71,-52.0,50.18,98835.0,16.82,0.0
1974072406_amb,1974-07-27 06:00:00,-25.0,9.74,-44.5,15.23,101137.0,13.89,0.0
1974091106_ame,1974-09-24 00:00:00,-60.0,18.22,-12.0,47.68,98675.0,20.6,0.0
1974103112_amg,1974-11-07 12:00:00,-65.0,23.72,-55.0,59.67,98638.0,23.81,0.0
1974111112_amh,1974-11-16 12:00:00,-55.5,19.22,-47.0,45.69,99305.0,25.22,0.0
1975070100_amk,1975-07-04 06:00:00,-65.0,30.71,-53.0,40.69,99368.0,23.9,0.0
1975070318_aml,1975-07-08 18:00:00,-81.5,26.21,-66.0,42.69,100293.0,21.86,0.0
1975072700_amn,1975-07-31 12:00:00,-18.0,9.24,-35.5,20.22,101363.0,14.86,0.0
1975080618_amp,1975-08-10 18:00:00,-54.0,39.2,-27.0,35.2,101296.0,14.03,0.0
1975080906_amq,1975-08-14 12:00:00,-44.0,21.22,-28.5,50.18,99698.0,21.42,0.0
1975081906_amr,1975-08-22 06:00:00,-20.0,12.23,-35.5,19.22,100684.0,16.83,0.0
1975082218_ams,1975-09-05 00:00:00,-61.0,17.23,-24.5,42.19,100683.0,15.28,0.0
1975082606_amt,1975-09-01 12:00:00,-57.5,22.72,-68.5,39.69,97614.0,30.59,0.0
1975100400_amv,1975-10-11 18:00:00,-65.0,15.73,-26.0,51.68,97152.0,30.1,0.0
1975120218_amw,1975-12-14 00:00:00,-58.5,24.22,-51.5,50.68,97986.0,15.6,0.0
1976060118_amx,1976-06-04 18:00:00,-75.0,32.7,-60.0,44.69,98984.0,22.21,0.0
